ORDERID;CUSTOMERID;PRODUCTID;QUANTITY;ORDERDATE;PRODUCTID;PRODUCTNAME;PRICE
3575;1261;2186;4;2024/03/16;2186;Product_2186;1266
3576;1113;2069;2;2024/10/26;2069;Product_2069;597
3577;1130;2074;5;2024/07/12;2074;Product_2074;485
3578;1008;2112;5;2025/01/24;2112;Product_2112;1937
3579;1354;2189;6;2024/10/08;2189;Product_2189;1620
3580;1373;2111;3;2023/04/09;2111;Product_2111;313
3581;1168;2105;9;2023/01/06;2105;Product_2105;1284
3582;1381;2168;10;2023/09/22;2168;Product_2168;1775
3583;1357;2084;8;2024/12/18;2084;Product_2084;1179
3584;1340;2136;10;2024/06/25;2136;Product_2136;887
3585;1182;2002;2;2024/05/09;2002;Product_2002;1558
3586;1120;2138;5;2023/02/01;2138;Product_2138;1203
3587;1069;2176;7;2025/01/27;2176;Product_2176;1407
3588;1124;2041;2;2025/02/17;2041;Product_2041;725
3589;1238;2177;10;2024/06/13;2177;Product_2177;1766
3590;1070;2191;1;2024/07/31;2191;Product_2191;609
3591;1342;2091;6;2024/12/08;2091;Product_2091;563
3592;1103;2042;5;2024/09/17;2042;Product_2042;202
3593;1283;2085;4;2023/02/27;2085;Product_2085;574
3594;1358;2197;2;2023/04/02;2197;Product_2197;1222
3595;1041;2032;2;2025/03/01;2032;Product_2032;754
3596;1186;2147;8;2024/08/13;2147;Product_2147;1374
3597;1051;2178;1;2024/06/05;2178;Product_2178;1426
3598;1227;2167;6;2023/07/05;2167;Product_2167;61
3599;1223;2070;2;2024/11/02;2070;Product_2070;1863
3600;1017;2059;5;2023/04/08;2059;Product_2059;1278
3601;1377;2143;7;2024/01/03;2143;Product_2143;1956
3602;1118;2041;10;2024/08/22;2041;Product_2041;725
3603;1039;2200;1;2023/02/13;2200;Product_2200;330
3604;1365;2028;4;2023/12/27;2028;Product_2028;1691
3605;1014;2038;1;2023/03/11;2038;Product_2038;140
3606;1141;2031;7;2023/01/26;2031;Product_2031;693
3607;1153;2169;10;2025/01/28;2169;Product_2169;430
3608;1339;2068;7;2024/03/28;2068;Product_2068;1395
3609;1386;2181;7;2024/01/30;2181;Product_2181;244
3610;1253;2141;4;2024/04/25;2141;Product_2141;1599
3611;1147;2042;7;2023/02/05;2042;Product_2042;202
3612;1288;2002;2;2023/09/21;2002;Product_2002;1558
3613;1382;2140;9;2024/01/16;2140;Product_2140;365
3614;1180;2121;9;2023/05/14;2121;Product_2121;397
3615;1309;2085;3;2025/01/10;2085;Product_2085;574
3616;1233;2156;7;2024/06/26;2156;Product_2156;541
3617;1179;2178;4;2024/06/02;2178;Product_2178;1426
3618;1104;2178;3;2024/08/21;2178;Product_2178;1426
3619;1259;2112;2;2023/12/24;2112;Product_2112;1937
3620;1080;2102;3;2024/10/26;2102;Product_2102;252
3621;1196;2016;5;2024/12/27;2016;Product_2016;1105
3622;1361;2020;9;2024/03/02;2020;Product_2020;311
3623;1366;2100;10;2024/05/29;2100;Product_2100;1995
3624;1100;2012;6;2023/01/07;2012;Product_2012;129
3625;1153;2149;7;2024/07/09;2149;Product_2149;115
3626;1214;2074;1;2023/07/20;2074;Product_2074;485
3627;1327;2149;9;2023/04/27;2149;Product_2149;115
3628;1303;2179;6;2023/02/05;2179;Product_2179;154
3629;1260;2168;4;2024/12/31;2168;Product_2168;1775
3630;1168;2041;8;2023/09/30;2041;Product_2041;725
3631;1133;2005;2;2023/10/03;2005;Product_2005;1146
3632;1047;2164;6;2023/09/26;2164;Product_2164;1260
3633;1245;2023;10;2024/11/29;2023;Product_2023;1465
3634;1229;2104;6;2024/11/23;2104;Product_2104;1680
3635;1171;2079;6;2024/06/10;2079;Product_2079;705
3636;1119;2124;6;2023/12/11;2124;Product_2124;1315
3637;1051;2035;6;2023/08/20;2035;Product_2035;1051
3638;1335;2043;6;2023/03/20;2043;Product_2043;1947
3639;1367;2024;10;2024/10/09;2024;Product_2024;1290
3640;1183;2135;4;2025/03/01;2135;Product_2135;1815
3641;1312;2127;4;2023/09/24;2127;Product_2127;94
3642;1344;2151;6;2023/12/24;2151;Product_2151;418
3643;1127;2165;1;2023/12/16;2165;Product_2165;733
3644;1103;2008;1;2023/07/09;2008;Product_2008;811
3645;1145;2151;3;2024/10/22;2151;Product_2151;418
3646;1247;2094;8;2023/07/27;2094;Product_2094;404
3647;1189;2168;5;2024/05/10;2168;Product_2168;1775
3648;1089;2154;1;2024/12/04;2154;Product_2154;1195
3649;1096;2008;8;2023/06/14;2008;Product_2008;811
3650;1162;2179;1;2023/09/25;2179;Product_2179;154
3651;1117;2168;10;2024/01/11;2168;Product_2168;1775
3652;1317;2110;3;2023/08/30;2110;Product_2110;1017
3653;1232;2084;1;2023/04/15;2084;Product_2084;1179
3654;1021;2125;10;2024/06/05;2125;Product_2125;1552
3655;1017;2094;9;2024/01/30;2094;Product_2094;404
3656;1145;2124;3;2024/02/01;2124;Product_2124;1315
3657;1179;2158;9;2024/09/07;2158;Product_2158;1690
3658;1265;2051;10;2023/09/05;2051;Product_2051;529
3659;1073;2165;4;2024/12/27;2165;Product_2165;733
3660;1097;2044;8;2024/09/09;2044;Product_2044;148
3661;1140;2010;3;2023/08/16;2010;Product_2010;1864
3662;1268;2023;7;2023/01/20;2023;Product_2023;1465
3663;1219;2001;9;2023/03/12;2001;Product_2001;833
3664;1270;2005;10;2024/09/05;2005;Product_2005;1146
3665;1286;2019;2;2024/06/20;2019;Product_2019;1548
3666;1271;2142;7;2024/12/02;2142;Product_2142;634
3667;1132;2121;5;2024/10/07;2121;Product_2121;397
3668;1046;2145;7;2024/04/23;2145;Product_2145;1337
3669;1262;2165;3;2023/06/21;2165;Product_2165;733
3670;1396;2146;1;2025/02/11;2146;Product_2146;1074
3671;1389;2031;1;2024/11/22;2031;Product_2031;693
3672;1143;2176;1;2023/06/08;2176;Product_2176;1407
3673;1264;2076;4;2024/06/15;2076;Product_2076;861
3674;1351;2019;5;2024/05/07;2019;Product_2019;1548
3675;1118;2160;3;2024/05/23;2160;Product_2160;413
3676;1012;2157;4;2024/12/29;2157;Product_2157;654
3677;1304;2189;5;2024/04/16;2189;Product_2189;1620
3678;1024;2155;9;2024/04/08;2155;Product_2155;1792
3679;1315;2127;6;2023/08/27;2127;Product_2127;94
3680;1370;2012;8;2023/12/20;2012;Product_2012;129
3681;1347;2142;4;2023/11/02;2142;Product_2142;634
3682;1260;2200;4;2024/03/23;2200;Product_2200;330
3683;1384;2131;4;2023/02/25;2131;Product_2131;784
3684;1360;2020;1;2023/10/24;2020;Product_2020;311
3685;1225;2064;5;2024/05/04;2064;Product_2064;742
3686;1017;2032;9;2023/07/30;2032;Product_2032;754
3687;1139;2054;1;2023/03/14;2054;Product_2054;620
3688;1371;2048;4;2024/10/03;2048;Product_2048;1270
3689;1042;2014;10;2024/07/06;2014;Product_2014;522
3690;1305;2185;4;2024/10/12;2185;Product_2185;791
3691;1077;2067;4;2023/03/25;2067;Product_2067;832
3692;1088;2142;10;2023/11/20;2142;Product_2142;634
3693;1261;2141;9;2023/11/30;2141;Product_2141;1599
3694;1199;2091;10;2024/02/02;2091;Product_2091;563
3695;1068;2029;10;2024/04/05;2029;Product_2029;964
3696;1203;2124;5;2024/08/21;2124;Product_2124;1315
3697;1296;2041;7;2024/10/14;2041;Product_2041;725
3698;1213;2037;8;2024/02/26;2037;Product_2037;1351
3699;1355;2080;8;2024/10/10;2080;Product_2080;707
3700;1333;2184;10;2024/12/08;2184;Product_2184;1565
3701;1220;2014;1;2023/09/18;2014;Product_2014;522
3702;1011;2028;2;2024/07/29;2028;Product_2028;1691
3703;1013;2005;3;2025/01/21;2005;Product_2005;1146
3704;1035;2022;5;2024/12/03;2022;Product_2022;1587
3705;1015;2003;8;2024/11/04;2003;Product_2003;1398
3706;1184;2102;4;2023/11/08;2102;Product_2102;252
3707;1306;2088;9;2023/04/24;2088;Product_2088;201
3708;1165;2148;8;2023/09/24;2148;Product_2148;774
3709;1314;2068;6;2024/05/19;2068;Product_2068;1395
3710;1206;2163;10;2024/09/08;2163;Product_2163;85
3711;1263;2109;2;2023/06/08;2109;Product_2109;1382
3712;1048;2011;4;2024/10/26;2011;Product_2011;881
3713;1269;2098;4;2024/02/18;2098;Product_2098;1617
3714;1332;2165;4;2023/06/10;2165;Product_2165;733
3715;1397;2179;3;2024/08/14;2179;Product_2179;154
3716;1053;2163;4;2024/01/12;2163;Product_2163;85
3717;1232;2115;4;2023/02/18;2115;Product_2115;1585
3718;1012;2093;9;2023/08/20;2093;Product_2093;915
3719;1203;2006;5;2024/06/04;2006;Product_2006;694
3720;1372;2046;10;2023/06/14;2046;Product_2046;619
3721;1065;2045;9;2024/05/26;2045;Product_2045;207
3722;1340;2134;1;2023/09/18;2134;Product_2134;686
3723;1080;2012;3;2025/02/15;2012;Product_2012;129
3724;1124;2057;4;2024/10/06;2057;Product_2057;1152
3725;1148;2164;1;2023/02/22;2164;Product_2164;1260
3726;1024;2106;4;2025/02/09;2106;Product_2106;1435
3727;1048;2025;10;2023/02/07;2025;Product_2025;941
3728;1388;2136;6;2023/07/26;2136;Product_2136;887
3729;1088;2162;8;2023/08/12;2162;Product_2162;978
3730;1085;2101;9;2023/09/15;2101;Product_2101;1847
3731;1197;2188;9;2024/04/10;2188;Product_2188;861
3732;1103;2181;5;2023/04/20;2181;Product_2181;244
3733;1015;2117;9;2024/07/01;2117;Product_2117;1427
3734;1315;2188;7;2023/05/08;2188;Product_2188;861
3735;1065;2115;6;2023/04/30;2115;Product_2115;1585
3736;1314;2029;2;2024/11/23;2029;Product_2029;964
3737;1278;2146;8;2024/08/06;2146;Product_2146;1074
3738;1148;2093;8;2023/12/29;2093;Product_2093;915
3739;1358;2098;2;2023/05/01;2098;Product_2098;1617
3740;1199;2024;9;2024/08/06;2024;Product_2024;1290
3741;1020;2163;4;2024/01/14;2163;Product_2163;85
3742;1145;2145;5;2023/08/08;2145;Product_2145;1337
3743;1017;2051;9;2024/07/25;2051;Product_2051;529
3744;1074;2167;9;2023/02/26;2167;Product_2167;61
3745;1200;2059;5;2024/05/21;2059;Product_2059;1278
3746;1396;2151;1;2025/02/18;2151;Product_2151;418
3747;1098;2001;1;2024/06/04;2001;Product_2001;833
3748;1074;2068;6;2023/04/15;2068;Product_2068;1395
3749;1075;2057;10;2024/03/04;2057;Product_2057;1152
3750;1108;2092;8;2023/10/08;2092;Product_2092;1034
3751;1204;2042;8;2024/10/29;2042;Product_2042;202
3752;1316;2096;8;2023/05/07;2096;Product_2096;958
3753;1024;2011;10;2023/05/30;2011;Product_2011;881
3754;1360;2103;2;2023/06/10;2103;Product_2103;1029
3755;1186;2076;1;2023/06/28;2076;Product_2076;861
3756;1248;2101;6;2024/07/17;2101;Product_2101;1847
3757;1296;2161;2;2023/05/08;2161;Product_2161;667
3758;1077;2101;6;2023/11/08;2101;Product_2101;1847
3759;1020;2106;10;2023/07/10;2106;Product_2106;1435
3760;1152;2149;9;2023/08/15;2149;Product_2149;115
3761;1005;2140;7;2024/05/12;2140;Product_2140;365
3762;1371;2056;3;2024/05/20;2056;Product_2056;1158
3763;1301;2127;4;2023/11/14;2127;Product_2127;94
3764;1328;2112;10;2024/04/25;2112;Product_2112;1937
3765;1293;2019;9;2023/07/19;2019;Product_2019;1548
3766;1149;2113;7;2024/03/30;2113;Product_2113;458
3767;1078;2002;3;2023/02/11;2002;Product_2002;1558
3768;1004;2125;9;2024/12/17;2125;Product_2125;1552
3769;1298;2071;3;2024/07/07;2071;Product_2071;317
3770;1332;2076;8;2024/02/06;2076;Product_2076;861
3771;1390;2139;2;2023/12/20;2139;Product_2139;720
3772;1128;2162;8;2023/08/21;2162;Product_2162;978
3773;1366;2116;3;2023/07/23;2116;Product_2116;1160
3774;1244;2013;10;2023/11/28;2013;Product_2013;1186
3775;1158;2016;2;2023/10/04;2016;Product_2016;1105
3776;1341;2021;1;2023/03/01;2021;Product_2021;657
3777;1233;2066;3;2024/06/11;2066;Product_2066;1664
3778;1301;2167;9;2023/11/24;2167;Product_2167;61
3779;1241;2050;9;2024/10/03;2050;Product_2050;1079
3780;1025;2014;2;2024/02/26;2014;Product_2014;522
3781;1035;2053;10;2023/08/22;2053;Product_2053;1746
3782;1301;2143;7;2023/07/13;2143;Product_2143;1956
3783;1358;2043;5;2024/09/24;2043;Product_2043;1947
3784;1277;2068;9;2025/01/08;2068;Product_2068;1395
3785;1338;2145;2;2024/02/27;2145;Product_2145;1337
3786;1265;2005;3;2023/06/18;2005;Product_2005;1146
3787;1194;2159;9;2023/05/29;2159;Product_2159;582
3788;1121;2001;7;2023/11/15;2001;Product_2001;833
3789;1144;2169;1;2024/03/18;2169;Product_2169;430
3790;1026;2013;4;2023/06/05;2013;Product_2013;1186
3791;1256;2113;6;2024/09/25;2113;Product_2113;458
3792;1111;2178;7;2024/07/24;2178;Product_2178;1426
3793;1388;2023;10;2024/06/10;2023;Product_2023;1465
3794;1286;2105;6;2024/12/12;2105;Product_2105;1284
3795;1201;2135;8;2023/05/22;2135;Product_2135;1815
3796;1019;2032;9;2024/07/25;2032;Product_2032;754
3797;1185;2183;7;2023/09/18;2183;Product_2183;215
3798;1098;2136;9;2023/07/17;2136;Product_2136;887
3799;1140;2105;1;2024/02/27;2105;Product_2105;1284
3800;1251;2073;3;2023/06/15;2073;Product_2073;355
3801;1256;2003;8;2023/05/19;2003;Product_2003;1398
3802;1383;2033;9;2024/07/05;2033;Product_2033;1854
3803;1007;2053;4;2023/11/22;2053;Product_2053;1746
3804;1177;2018;10;2025/01/02;2018;Product_2018;1164
3805;1171;2198;2;2024/04/17;2198;Product_2198;554
3806;1015;2012;7;2024/06/05;2012;Product_2012;129
3807;1065;2102;10;2023/04/29;2102;Product_2102;252
3808;1021;2072;5;2023/09/02;2072;Product_2072;1042
3809;1171;2051;7;2023/08/02;2051;Product_2051;529
3810;1351;2133;10;2024/08/27;2133;Product_2133;75
3811;1056;2133;6;2023/11/29;2133;Product_2133;75
3812;1172;2149;9;2023/02/13;2149;Product_2149;115
3813;1016;2120;9;2023/01/31;2120;Product_2120;59
3814;1008;2195;9;2023/04/27;2195;Product_2195;1015
3815;1070;2019;5;2023/12/30;2019;Product_2019;1548
3816;1311;2129;10;2024/08/27;2129;Product_2129;1770
3817;1065;2031;3;2023/02/13;2031;Product_2031;693
3818;1131;2098;8;2024/05/31;2098;Product_2098;1617
3819;1215;2158;3;2023/01/14;2158;Product_2158;1690
3820;1170;2004;3;2023/09/27;2004;Product_2004;1996
3821;1379;2068;10;2023/04/04;2068;Product_2068;1395
3822;1260;2167;4;2023/05/14;2167;Product_2167;61
3823;1213;2103;6;2024/01/16;2103;Product_2103;1029
3824;1228;2144;4;2024/07/27;2144;Product_2144;1284
3825;1372;2095;9;2024/08/21;2095;Product_2095;1627
3826;1045;2032;10;2023/10/24;2032;Product_2032;754
3827;1354;2199;10;2024/12/22;2199;Product_2199;1923
3828;1237;2148;6;2024/03/22;2148;Product_2148;774
3829;1262;2014;10;2023/02/06;2014;Product_2014;522
3830;1047;2167;10;2024/11/23;2167;Product_2167;61
3831;1048;2107;9;2023/05/04;2107;Product_2107;21
3832;1327;2191;9;2024/04/24;2191;Product_2191;609
3833;1394;2177;5;2023/07/01;2177;Product_2177;1766
3834;1283;2153;6;2023/07/16;2153;Product_2153;656
3835;1266;2195;1;2024/10/12;2195;Product_2195;1015
3836;1172;2183;4;2023/08/16;2183;Product_2183;215
3837;1062;2045;6;2023/11/12;2045;Product_2045;207
3838;1239;2046;2;2023/03/20;2046;Product_2046;619
3839;1041;2069;8;2023/05/29;2069;Product_2069;597
3840;1166;2089;4;2023/07/11;2089;Product_2089;1466
3841;1260;2144;2;2023/07/31;2144;Product_2144;1284
3842;1223;2095;2;2025/01/29;2095;Product_2095;1627
3843;1098;2093;10;2023/01/10;2093;Product_2093;915
3844;1290;2050;5;2023/11/26;2050;Product_2050;1079
3845;1138;2088;1;2024/12/06;2088;Product_2088;201
3846;1112;2086;2;2025/01/06;2086;Product_2086;1796
3847;1211;2127;7;2024/04/21;2127;Product_2127;94
3848;1250;2035;4;2024/12/19;2035;Product_2035;1051
3849;1338;2048;4;2024/11/26;2048;Product_2048;1270
3850;1074;2098;4;2023/12/18;2098;Product_2098;1617
3851;1280;2048;7;2024/10/24;2048;Product_2048;1270
3852;1312;2051;8;2023/10/04;2051;Product_2051;529
3853;1302;2011;1;2024/11/22;2011;Product_2011;881
3854;1117;2141;5;2024/09/04;2141;Product_2141;1599
3855;1262;2173;4;2023/01/19;2173;Product_2173;1750
3856;1223;2047;9;2024/01/10;2047;Product_2047;255
3857;1352;2137;2;2023/12/07;2137;Product_2137;704
3858;1388;2120;6;2024/09/13;2120;Product_2120;59
3859;1125;2024;3;2023/09/16;2024;Product_2024;1290
3860;1087;2189;8;2024/07/12;2189;Product_2189;1620
3861;1227;2064;6;2024/06/02;2064;Product_2064;742
3862;1056;2085;9;2024/02/09;2085;Product_2085;574
3863;1149;2021;6;2023/02/19;2021;Product_2021;657
3864;1351;2048;9;2024/11/17;2048;Product_2048;1270
3865;1307;2117;8;2023/08/14;2117;Product_2117;1427
3866;1067;2098;2;2024/04/04;2098;Product_2098;1617
3867;1222;2195;4;2023/10/29;2195;Product_2195;1015
3868;1184;2069;2;2023/12/20;2069;Product_2069;597
3869;1307;2015;8;2024/06/05;2015;Product_2015;214
3870;1103;2183;1;2024/10/04;2183;Product_2183;215
3871;1088;2192;10;2024/07/06;2192;Product_2192;868
3872;1025;2032;9;2024/10/05;2032;Product_2032;754
3873;1225;2016;10;2025/02/11;2016;Product_2016;1105
3874;1189;2033;3;2024/09/19;2033;Product_2033;1854
3875;1006;2132;10;2024/08/03;2132;Product_2132;1422
3876;1247;2031;6;2023/06/19;2031;Product_2031;693
3877;1304;2086;8;2024/05/17;2086;Product_2086;1796
3878;1296;2198;5;2024/08/17;2198;Product_2198;554
3879;1252;2016;4;2024/06/27;2016;Product_2016;1105
3880;1319;2193;2;2023/01/07;2193;Product_2193;1281
3881;1068;2034;7;2023/10/08;2034;Product_2034;13
3882;1362;2099;3;2024/02/29;2099;Product_2099;1674
3883;1177;2039;3;2025/01/10;2039;Product_2039;237
3884;1359;2103;5;2023/03/22;2103;Product_2103;1029
3885;1326;2064;8;2024/04/25;2064;Product_2064;742
3886;1182;2080;1;2025/01/10;2080;Product_2080;707
3887;1288;2188;3;2024/10/13;2188;Product_2188;861
3888;1018;2090;2;2024/01/02;2090;Product_2090;1662
3889;1398;2053;6;2024/03/28;2053;Product_2053;1746
3890;1130;2020;9;2024/03/28;2020;Product_2020;311
3891;1295;2060;4;2024/03/23;2060;Product_2060;103
3892;1373;2055;10;2024/10/21;2055;Product_2055;834
3893;1321;2013;7;2024/10/08;2013;Product_2013;1186
3894;1031;2018;7;2023/09/03;2018;Product_2018;1164
3895;1037;2162;5;2024/08/16;2162;Product_2162;978
3896;1079;2151;6;2023/10/09;2151;Product_2151;418
3897;1200;2176;7;2023/01/05;2176;Product_2176;1407
3898;1103;2140;6;2024/02/21;2140;Product_2140;365
3899;1070;2056;2;2024/06/18;2056;Product_2056;1158
3900;1206;2182;4;2023/01/31;2182;Product_2182;991
3901;1112;2053;10;2023/09/04;2053;Product_2053;1746
3902;1142;2164;6;2025/01/19;2164;Product_2164;1260
3903;1197;2027;3;2023/07/16;2027;Product_2027;825
3904;1093;2041;9;2024/06/20;2041;Product_2041;725
3905;1279;2041;10;2024/07/16;2041;Product_2041;725
3906;1329;2012;9;2023/05/20;2012;Product_2012;129
3907;1079;2058;5;2024/06/06;2058;Product_2058;1767
3908;1293;2046;5;2025/01/16;2046;Product_2046;619
3909;1342;2079;9;2024/08/26;2079;Product_2079;705
3910;1004;2145;8;2024/04/20;2145;Product_2145;1337
3911;1107;2075;4;2024/02/28;2075;Product_2075;667
3912;1064;2079;5;2023/09/29;2079;Product_2079;705
3913;1318;2047;1;2024/07/28;2047;Product_2047;255
3914;1030;2025;2;2024/08/08;2025;Product_2025;941
3915;1267;2191;5;2024/11/01;2191;Product_2191;609
3916;1276;2167;8;2023/08/09;2167;Product_2167;61
3917;1187;2172;1;2023/09/30;2172;Product_2172;445
3918;1299;2003;6;2023/09/30;2003;Product_2003;1398
3919;1339;2178;5;2024/03/06;2178;Product_2178;1426
3920;1035;2084;9;2024/10/01;2084;Product_2084;1179
3921;1110;2183;2;2024/11/20;2183;Product_2183;215
3922;1251;2182;1;2024/04/28;2182;Product_2182;991
3923;1039;2158;1;2025/02/01;2158;Product_2158;1690
3924;1159;2054;2;2024/09/08;2054;Product_2054;620
3925;1236;2003;4;2023/02/28;2003;Product_2003;1398
3926;1385;2027;2;2024/04/20;2027;Product_2027;825
3927;1205;2136;7;2024/11/15;2136;Product_2136;887
3928;1094;2165;7;2025/02/27;2165;Product_2165;733
3929;1367;2141;7;2024/05/21;2141;Product_2141;1599
3930;1251;2067;10;2023/02/14;2067;Product_2067;832
3931;1386;2171;6;2024/09/13;2171;Product_2171;76
3932;1073;2160;5;2023/11/21;2160;Product_2160;413
3933;1180;2058;2;2023/06/30;2058;Product_2058;1767
3934;1128;2154;1;2023/01/17;2154;Product_2154;1195
3935;1393;2169;5;2024/10/02;2169;Product_2169;430
3936;1326;2010;7;2023/10/12;2010;Product_2010;1864
3937;1148;2035;6;2023/12/16;2035;Product_2035;1051
3938;1213;2148;1;2023/09/12;2148;Product_2148;774
3939;1387;2103;6;2023/12/03;2103;Product_2103;1029
3940;1351;2117;5;2024/06/01;2117;Product_2117;1427
3941;1154;2046;4;2024/03/13;2046;Product_2046;619
3942;1011;2175;10;2025/02/08;2175;Product_2175;44
3943;1144;2150;6;2023/12/06;2150;Product_2150;1500
3944;1223;2038;10;2024/08/26;2038;Product_2038;140
3945;1190;2088;9;2025/02/05;2088;Product_2088;201
3946;1372;2060;1;2023/08/09;2060;Product_2060;103
3947;1018;2155;10;2024/12/12;2155;Product_2155;1792
3948;1177;2087;9;2024/07/22;2087;Product_2087;767
3949;1074;2012;2;2024/11/30;2012;Product_2012;129
3950;1163;2147;1;2023/05/07;2147;Product_2147;1374
3951;1098;2089;2;2024/01/05;2089;Product_2089;1466
3952;1253;2040;7;2024/09/30;2040;Product_2040;1257
3953;1048;2062;8;2023/06/09;2062;Product_2062;1837
3954;1281;2184;10;2024/07/08;2184;Product_2184;1565
3955;1346;2067;6;2024/08/17;2067;Product_2067;832
3956;1321;2182;5;2023/04/06;2182;Product_2182;991
3957;1132;2097;10;2023/02/04;2097;Product_2097;521
3958;1048;2154;4;2024/03/11;2154;Product_2154;1195
3959;1327;2152;9;2025/02/09;2152;Product_2152;251
3960;1395;2087;8;2024/06/17;2087;Product_2087;767
3961;1200;2183;8;2025/01/17;2183;Product_2183;215
3962;1052;2176;8;2023/07/17;2176;Product_2176;1407
3963;1300;2139;7;2023/01/21;2139;Product_2139;720
3964;1400;2029;6;2024/06/29;2029;Product_2029;964
3965;1254;2090;3;2024/10/12;2090;Product_2090;1662
3966;1298;2049;5;2024/07/16;2049;Product_2049;1904
3967;1038;2068;9;2024/11/06;2068;Product_2068;1395
3968;1029;2083;3;2023/10/11;2083;Product_2083;1040
3969;1356;2008;3;2023/09/24;2008;Product_2008;811
3970;1323;2061;2;2024/11/06;2061;Product_2061;1595
3971;1362;2008;8;2023/10/07;2008;Product_2008;811
3972;1186;2009;8;2025/01/21;2009;Product_2009;342
3973;1029;2170;6;2024/05/26;2170;Product_2170;1145
3974;1366;2004;3;2025/01/30;2004;Product_2004;1996
3975;1054;2114;4;2024/05/16;2114;Product_2114;986
